figure_id,panel_id,mechanism_id,mechanism_display_name,delay_threshold,metric_id,n_seeds,estimate,se,ci_lower,ci_upper,bootstrap_repetitions,ci_level,run_tier,paper_result
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,41,delay_survival_probability,30,0.0662733333333333,0.0005348097380739,0.0652531666666666,0.0673136666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,42,delay_survival_probability,30,0.0618533333333333,0.0005225871391525,0.06084,0.0628333333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,43,delay_survival_probability,30,0.0579266666666666,0.0004906934650353,0.0569731666666666,0.0588399999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,44,delay_survival_probability,30,0.05412,0.000441793627382,0.0532731666666666,0.0549801666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,45,delay_survival_probability,30,0.0507399999999999,0.0004500983289761,0.04988,0.0515466666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,46,delay_survival_probability,30,0.0472866666666666,0.0004071412343085,0.0465266666666666,0.0480933333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,47,delay_survival_probability,30,0.0444333333333333,0.0003659135421196,0.0437466666666666,0.0451733333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,48,delay_survival_probability,30,0.0416666666666666,0.0003685739319254,0.0409531666666666,0.0423533333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,49,delay_survival_probability,30,0.0390999999999999,0.000374073568276,0.0383866666666666,0.0398335,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,50,delay_survival_probability,30,0.03662,0.0003569152640993,0.0359066666666666,0.03728,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,51,delay_survival_probability,30,0.03414,0.0003641586113946,0.0334464999999999,0.0348533333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,52,delay_survival_probability,30,0.0318,0.0003554501759546,0.0311333333333333,0.0324666666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,53,delay_survival_probability,30,0.0298133333333333,0.0003633728756295,0.0290866666666666,0.0305068333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,54,delay_survival_probability,30,0.0277599999999999,0.0003189638396973,0.0271398333333333,0.0283466666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,55,delay_survival_probability,30,0.0260133333333333,0.0002803828799819,0.02544,0.02654,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,56,delay_survival_probability,30,0.0242933333333333,0.0003254328093631,0.0236798333333333,0.0249134999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,57,delay_survival_probability,30,0.02266,0.0003245013858603,0.022,0.02328,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,58,delay_survival_probability,30,0.02116,0.0003243951046302,0.0205531666666666,0.0217599999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,59,delay_survival_probability,30,0.0197399999999999,0.0003515679166249,0.0190866666666666,0.0204134999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,60,delay_survival_probability,30,0.0182133333333333,0.0003502292626244,0.01754,0.0188868333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,61,delay_survival_probability,30,0.0169933333333333,0.0003660894097603,0.01632,0.0177066666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,62,delay_survival_probability,30,0.0158666666666666,0.0003448582361857,0.0151931666666666,0.01652,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,63,delay_survival_probability,30,0.0149199999999999,0.0003426200603396,0.0142533333333333,0.0156001666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,64,delay_survival_probability,30,0.01394,0.0003324793658794,0.0133065,0.0145533333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,65,delay_survival_probability,30,0.0128866666666666,0.0003220171100377,0.0122931666666666,0.0135,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,66,delay_survival_probability,30,0.012,0.000317171406576,0.0114198333333333,0.0125999999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,67,delay_survival_probability,30,0.0111666666666666,0.0002978981285929,0.0105733333333333,0.0117068333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,68,delay_survival_probability,30,0.0103666666666666,0.0002794219539558,0.0098331666666666,0.0108935,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,69,delay_survival_probability,30,0.0096333333333333,0.0002535419588632,0.0091133333333333,0.0101068333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,70,delay_survival_probability,30,0.0089066666666666,0.0002181918028598,0.0084466666666666,0.0093135,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,71,delay_survival_probability,30,0.00832,0.0002154065922853,0.0078933333333333,0.0087266666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,72,delay_survival_probability,30,0.0077733333333333,0.0001952854282004,0.0074,0.0081333333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,73,delay_survival_probability,30,0.00724,0.0001848018510132,0.0068798333333333,0.0076,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,74,delay_survival_probability,30,0.0066666666666666,0.0001956617614768,0.0062933333333333,0.0070401666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,75,delay_survival_probability,30,0.0062133333333333,0.0001767999930653,0.0058666666666666,0.0065533333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,76,delay_survival_probability,30,0.0057866666666666,0.0001581308445075,0.0054599999999999,0.0060866666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,77,delay_survival_probability,30,0.0052866666666666,0.0001462742922812,0.0049933333333333,0.0055599999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,78,delay_survival_probability,30,0.0048733333333333,0.0001571245448851,0.0045733333333333,0.0051733333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,79,delay_survival_probability,30,0.0044933333333333,0.0001620935825438,0.00418,0.0048066666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,80,delay_survival_probability,30,0.0040733333333333,0.0001662247013563,0.0037533333333333,0.0043733333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,81,delay_survival_probability,30,0.00372,0.0001493587827247,0.0034266666666666,0.0039999999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,82,delay_survival_probability,30,0.0032799999999999,0.0001511944777924,0.0029865,0.00358,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,83,delay_survival_probability,30,0.00296,0.0001446040968561,0.0026866666666666,0.0032466666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,84,delay_survival_probability,30,0.0026666666666666,0.0001429840705968,0.0023931666666666,0.0029399999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,85,delay_survival_probability,30,0.0023666666666666,0.0001138998686418,0.0021466666666666,0.0025866666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,86,delay_survival_probability,30,0.0021133333333333,9.52592751490148e-05,0.0019333333333333,0.0022868333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,87,delay_survival_probability,30,0.0018933333333333,0.0001013623672864,0.0017,0.0020866666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,88,delay_survival_probability,30,0.0016466666666666,9.477539490251256e-05,0.0014599999999999,0.0018266666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,89,delay_survival_probability,30,0.0013933333333333,9.2218298397807e-05,0.0012131666666666,0.0015733333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,90,delay_survival_probability,30,0.0012266666666666,8.66931878076965e-05,0.0010533333333333,0.0013868333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,91,delay_survival_probability,30,0.0010533333333333,8.132994151585983e-05,0.0009066666666666,0.0012,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,92,delay_survival_probability,30,0.0009066666666666,7.715238441847367e-05,0.0007599999999999,0.0010533333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,93,delay_survival_probability,30,0.0008266666666666,7.833516750114823e-05,0.0006799999999999,0.0009733333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,94,delay_survival_probability,30,0.00068,7.647402083105718e-05,0.0005333333333333,0.0008333333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,95,delay_survival_probability,30,0.0005466666666666,7.171676944172186e-05,0.0004199999999999,0.0006868333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,96,delay_survival_probability,30,0.0004399999999999,5.864367365513619e-05,0.0003333333333333,0.0005533333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,97,delay_survival_probability,30,0.0002933333333333,5.049942149055992e-05,0.0002,0.0003933333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,98,delay_survival_probability,30,0.0002,4.179864156622329e-05,0.0001266666666666,0.00028,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,99,delay_survival_probability,30,9.333333333333334e-05,2.4882867361351372e-05,4.666666666666667e-05,0.00014,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,100,delay_survival_probability,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,0,delay_survival_probability,30,0.8290066666666666,0.0008130251912984,0.8273598333333333,0.8305201666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,1,delay_survival_probability,30,0.7081533333333332,0.0011261033754769,0.7060466666666666,0.7102733333333331,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,2,delay_survival_probability,30,0.6228400000000001,0.0013846913428423,0.6201526666666666,0.6254866666666667,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,3,delay_survival_probability,30,0.56094,0.001425906446932,0.558146,0.5636068333333334,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,4,delay_survival_probability,30,0.5146999999999999,0.0015835867915705,0.5113929999999999,0.517834,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,5,delay_survival_probability,30,0.4788266666666666,0.0016281922373251,0.4756598333333333,0.48176,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,6,delay_survival_probability,30,0.4509466666666667,0.0014938935730709,0.4482663333333334,0.453794,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,7,delay_survival_probability,30,0.4274066666666665,0.0014577729300919,0.4246458333333333,0.4302401666666665,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,8,delay_survival_probability,30,0.40796,0.0014365155799692,0.4051864999999999,0.4107068333333334,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,9,delay_survival_probability,30,0.3900533333333333,0.0014455300370876,0.3872319999999999,0.3926935,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,10,delay_survival_probability,30,0.3745066666666666,0.0015066056339993,0.3715926666666667,0.3773003333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,11,delay_survival_probability,30,0.3603866666666667,0.0015320614415017,0.3572530000000001,0.3634073333333332,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,12,delay_survival_probability,30,0.3470066666666666,0.0015548953716756,0.3440464999999999,0.3500068333333334,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,13,delay_survival_probability,30,0.3343466666666666,0.0015607523482988,0.3313666666666666,0.3373805000000001,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,14,delay_survival_probability,30,0.3220533333333333,0.0014581970708097,0.3192793333333333,0.3247138333333332,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,15,delay_survival_probability,30,0.31076,0.0014870598933589,0.3078933333333334,0.3135536666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,16,delay_survival_probability,30,0.30004,0.0014488806618951,0.297193,0.3027871666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,17,delay_survival_probability,30,0.2895533333333333,0.001363352302934,0.286933,0.2922208333333334,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,18,delay_survival_probability,30,0.27914,0.0013052731250717,0.2764533333333334,0.2815135000000001,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,19,delay_survival_probability,30,0.2692266666666666,0.0012806511753597,0.26658,0.2715668333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,20,delay_survival_probability,30,0.2599399999999999,0.0012563823270502,0.2575389999999999,0.2622333333333332,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,21,delay_survival_probability,30,0.25026,0.0012803788950707,0.24774,0.2525799999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,22,delay_survival_probability,30,0.2412933333333333,0.0013072295292509,0.238733,0.2438001666666667,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,23,delay_survival_probability,30,0.2331733333333333,0.0012936887768474,0.2304991666666666,0.2355603333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,24,delay_survival_probability,30,0.2247866666666667,0.0011627527122014,0.2225859999999999,0.2268938333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,25,delay_survival_probability,30,0.2166066666666666,0.0010469214127356,0.2146125,0.2185868333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,26,delay_survival_probability,30,0.2094466666666666,0.0010773182256821,0.2074265,0.211447,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,27,delay_survival_probability,30,0.2019666666666666,0.0010228687777024,0.1999865,0.2038133333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,28,delay_survival_probability,30,0.1942866666666666,0.0010289458206901,0.1922796666666666,0.19618,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,29,delay_survival_probability,30,0.18744,0.0010158468524271,0.1852666666666666,0.1892801666666667,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,30,delay_survival_probability,30,0.1810933333333333,0.0009869368999305,0.1791331666666666,0.1829935,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,31,delay_survival_probability,30,0.1745133333333333,0.0009182533811702,0.172733,0.1762201666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,32,delay_survival_probability,30,0.16814,0.0009506996818435,0.1662996666666666,0.1699338333333332,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,33,delay_survival_probability,30,0.1620666666666667,0.0009174343702711,0.1602663333333333,0.1637935,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,34,delay_survival_probability,30,0.1562466666666666,0.0009181532355683,0.1543064999999999,0.1580006666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,35,delay_survival_probability,30,0.1506666666666666,0.0008799860674619,0.1489263333333333,0.1523068333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,36,delay_survival_probability,30,0.1450266666666666,0.0008877575175472,0.1433728333333333,0.1466538333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,37,delay_survival_probability,30,0.1394933333333333,0.0008916333112248,0.1377798333333333,0.1412534999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,38,delay_survival_probability,30,0.1339733333333333,0.0008694420635762,0.1323063333333333,0.1355936666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,39,delay_survival_probability,30,0.1288133333333333,0.0008909214309739,0.1272131666666666,0.1305533333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,40,delay_survival_probability,30,0.1239066666666666,0.0008893098620004,0.1221666666666666,0.1256071666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,41,delay_survival_probability,30,0.1191933333333333,0.0009009054619331,0.1174931666666666,0.1209866666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,42,delay_survival_probability,30,0.1143666666666666,0.0008878792158372,0.1126531666666666,0.1161733333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,43,delay_survival_probability,30,0.10976,0.0008192735778738,0.1081933333333333,0.1113599999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,44,delay_survival_probability,30,0.1055133333333333,0.0007626742624812,0.1040799999999999,0.1070068333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,45,delay_survival_probability,30,0.1014533333333333,0.000759911267254,0.0999931666666666,0.1028866666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,46,delay_survival_probability,30,0.0975933333333333,0.0007581879992096,0.0962066666666667,0.0991,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,47,delay_survival_probability,30,0.0937933333333333,0.0007364083907776,0.0924531666666666,0.095287,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,48,delay_survival_probability,30,0.0900533333333333,0.0007972904305529,0.0885598333333333,0.0916134999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,49,delay_survival_probability,30,0.08658,0.0007884423753898,0.0850996666666666,0.0881336666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,50,delay_survival_probability,30,0.0832866666666666,0.0007402816073883,0.0818731666666666,0.0846533333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,51,delay_survival_probability,30,0.0798266666666666,0.0007248453395611,0.0784198333333333,0.0812868333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,52,delay_survival_probability,30,0.0767066666666666,0.000708096579771,0.0753461666666666,0.0781068333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,53,delay_survival_probability,30,0.07372,0.0006983461579487,0.0724131666666666,0.0750668333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,54,delay_survival_probability,30,0.0708,0.0006859509717408,0.0694931666666666,0.0721868333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,55,delay_survival_probability,30,0.06792,0.0006465185278834,0.06664,0.0691671666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,56,delay_survival_probability,30,0.0649933333333333,0.0006038560636392,0.0638131666666666,0.0661001666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,57,delay_survival_probability,30,0.0622333333333333,0.0006124443832752,0.0610198333333333,0.0633801666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,58,delay_survival_probability,30,0.0595466666666666,0.0005978454290936,0.0583333333333333,0.0607266666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,59,delay_survival_probability,30,0.0571533333333333,0.0005521688341947,0.0560333333333333,0.0581599999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,60,delay_survival_probability,30,0.0546133333333333,0.0005177256481412,0.053659,0.05562,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,61,delay_survival_probability,30,0.05216,0.0005001517011246,0.0512063333333333,0.0531133333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,62,delay_survival_probability,30,0.0496999999999999,0.0005370631076597,0.0486866666666666,0.0507135,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,63,delay_survival_probability,30,0.04748,0.0005460495535594,0.04644,0.0485266666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,64,delay_survival_probability,30,0.0453733333333333,0.0005426824251432,0.0443,0.046367,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,65,delay_survival_probability,30,0.0433866666666666,0.0005418515157624,0.0423398333333333,0.0444066666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,66,delay_survival_probability,30,0.04152,0.0005226457889332,0.0405131666666666,0.0424866666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,67,delay_survival_probability,30,0.03958,0.0005014324309003,0.0385866666666666,0.0405001666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,68,delay_survival_probability,30,0.0377,0.0004838305013359,0.0367733333333333,0.0386,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,69,delay_survival_probability,30,0.03572,0.0004625367335521,0.0348198333333333,0.036567,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,70,delay_survival_probability,30,0.0338399999999999,0.0004700110050068,0.0329598333333333,0.0347668333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,71,delay_survival_probability,30,0.0321533333333333,0.0004658136703435,0.0312198333333333,0.0330068333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,72,delay_survival_probability,30,0.03046,0.0004438235126092,0.02962,0.0312533333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,73,delay_survival_probability,30,0.02876,0.0004045033850362,0.0279664999999999,0.0295266666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,74,delay_survival_probability,30,0.0271466666666666,0.0003926840540224,0.0263398333333333,0.0279133333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,75,delay_survival_probability,30,0.0255533333333333,0.0003913646426606,0.0247598333333333,0.0263135,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,76,delay_survival_probability,30,0.0240533333333333,0.0003710108383128,0.0233133333333333,0.0247866666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,77,delay_survival_probability,30,0.0227066666666666,0.0003499403342684,0.0220398333333333,0.0234466666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,78,delay_survival_probability,30,0.02132,0.000352149393585,0.02064,0.0219933333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,79,delay_survival_probability,30,0.0200066666666666,0.000331694823503,0.0193733333333333,0.02064,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,80,delay_survival_probability,30,0.0186466666666666,0.0003470311964953,0.0180064999999999,0.01932,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,81,delay_survival_probability,30,0.0173733333333333,0.0003487558620883,0.0167066666666666,0.0180134999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,82,delay_survival_probability,30,0.0160933333333333,0.0003198754546904,0.0154666666666666,0.0167068333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,83,delay_survival_probability,30,0.0148266666666666,0.0002760531904989,0.0143133333333333,0.0153335,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,84,delay_survival_probability,30,0.0136733333333333,0.0002438170283122,0.0132131666666666,0.0141733333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,85,delay_survival_probability,30,0.01264,0.0002310197284703,0.0121933333333333,0.0130599999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,86,delay_survival_probability,30,0.0115733333333333,0.0002400638484674,0.0111133333333333,0.01202,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,87,delay_survival_probability,30,0.0106133333333333,0.0002418194126874,0.0101666666666666,0.0110868333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,88,delay_survival_probability,30,0.00946,0.0002522815431447,0.0089998333333333,0.0099601666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,89,delay_survival_probability,30,0.0085333333333333,0.0002355396510209,0.0080666666666666,0.009,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,90,delay_survival_probability,30,0.0077,0.0002356209697359,0.0072666666666666,0.0081733333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,91,delay_survival_probability,30,0.00678,0.0002005395022284,0.0064,0.00716,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,92,delay_survival_probability,30,0.0057933333333333,0.0001868020855266,0.0054333333333333,0.0061733333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,93,delay_survival_probability,30,0.0048999999999999,0.0001741316716753,0.0045531666666666,0.0052201666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,94,delay_survival_probability,30,0.0042466666666666,0.0001443760521847,0.0039666666666666,0.0045199999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,95,delay_survival_probability,30,0.0034533333333333,0.0001289866190452,0.0032198333333333,0.0037201666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,96,delay_survival_probability,30,0.0027799999999999,0.000111972903126,0.00256,0.0029934999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,97,delay_survival_probability,30,0.0020066666666666,0.0001082709811721,0.0017933333333333,0.0022333333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,98,delay_survival_probability,30,0.0012666666666666,9.063420649497174e-05,0.0010933333333333,0.0014533333333333,2000,0.95,paper,True
