experiment_id,delay_setting,regime,method,method_id,metric_id,mean,se,bootstrap_ci_lower,bootstrap_ci_upper,ci_level,uncertainty_unit,n_bootstrap,n
exp1_controlled_validity,geometric_matched_15,mixture_labelled,proxy,proxy_state,causal_regret_per_round,0.5242496903017974,0.013171057446957905,0.49925167232705986,0.550261210762113,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,unlabelled,oracle,oracle_reference,causal_regret_per_round,0.0,0.0,0.0,0.0,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,unlabelled,naive,arrival_time_naive,causal_regret_per_round,1.1208167182468822,0.04225079948704623,1.0390843050983496,1.204518451032066,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,unlabelled,naive_ewma,arrival_time_ewma,causal_regret_per_round,1.154541230491452,0.031993125010607394,1.094509485076902,1.2175829962370621,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,unlabelled,delayed_ucb,delayed_ucb,causal_regret_per_round,1.1292970003691774,0.02349845363148749,1.0826875426432376,1.1747343595713315,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,unlabelled,delayed_exp3,delayed_exp3,causal_regret_per_round,1.5364340514793384,0.023429733818153036,1.492736849244195,1.5794117275819994,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,unlabelled,sliding_window_W250,arrival_time_sliding_window_w250,causal_regret_per_round,1.4846251253070915,0.021156657263011764,1.443985574676827,1.5260505329903105,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,unlabelled,anonymous_delayed,anonymous_delayed,causal_regret_per_round,1.5426648486219459,0.02280363876291753,1.498850297864542,1.5881250162407388,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,unlabelled,causal_labeled,source_labelled,causal_regret_per_round,1.5427256115177774,0.023876015864001992,1.4958321660686844,1.58793124840808,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,unlabelled,causal_em,soft_attribution_em,causal_regret_per_round,1.1448695170701935,0.05302603694087394,1.0484170969562712,1.2535981717108735,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,unlabelled,causal_em_misspecified,soft_attribution_em_stationary_ablation,causal_regret_per_round,1.0915411907341437,0.0443783248404734,1.0072190791662576,1.1766189148396997,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,unlabelled,proxy,proxy_state,causal_regret_per_round,1.1481252380032692,0.056304648306870826,1.0418643597555215,1.2556773878157719,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,labelled,oracle,oracle_reference,causal_regret_per_round,0.0,0.0,0.0,0.0,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,labelled,naive,arrival_time_naive,causal_regret_per_round,0.8251432025702246,0.021150500448376332,0.783385032364743,0.864554686251948,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,labelled,naive_ewma,arrival_time_ewma,causal_regret_per_round,0.859067112686224,0.022269327974923887,0.8171782020302849,0.902176577901773,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,labelled,delayed_ucb,delayed_ucb,causal_regret_per_round,0.9184561748577297,0.022466185683291152,0.873743365120612,0.9600435233901319,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,labelled,delayed_exp3,delayed_exp3,causal_regret_per_round,1.5220115786539077,0.022766816455124735,1.4779936723210723,1.5635962278765179,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,labelled,sliding_window_W250,arrival_time_sliding_window_w250,causal_regret_per_round,1.3919789117944463,0.021460012301824122,1.3500064617145908,1.4344639664323435,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,labelled,anonymous_delayed,anonymous_delayed,causal_regret_per_round,1.541214055407383,0.024687460761859643,1.4944064102103949,1.5889404318473819,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,labelled,causal_labeled,source_labelled,causal_regret_per_round,0.3144209310305086,0.005310883292109603,0.3039179021944128,0.32508480685772356,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,labelled,causal_em,soft_attribution_em,causal_regret_per_round,0.31113296734467494,0.004905294994149211,0.30170147469813613,0.3202685175270182,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,labelled,causal_em_misspecified,soft_attribution_em_stationary_ablation,causal_regret_per_round,0.30935083125762614,0.0063838396513309185,0.2972526074438141,0.32268077187131133,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,labelled,proxy,proxy_state,causal_regret_per_round,0.324578718178164,0.004626732164283685,0.31541332664708793,0.33339829048142217,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,mixture_labelled,oracle,oracle_reference,causal_regret_per_round,0.0,0.0,0.0,0.0,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,mixture_labelled,naive,arrival_time_naive,causal_regret_per_round,0.8452674713974571,0.030267542254344915,0.7883199351627599,0.9042366515416279,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,mixture_labelled,naive_ewma,arrival_time_ewma,causal_regret_per_round,0.8737756344385381,0.02156869714432072,0.8319988273322811,0.9171693431661544,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,mixture_labelled,delayed_ucb,delayed_ucb,causal_regret_per_round,0.8955114914911487,0.017187518740732512,0.8631759610242153,0.9303058849402948,0.95,shared_simulation_seed,2000,30
